,product_code,state,timestamp,tick_id,best_bid,best_ask,best_bid_size,best_ask_size,total_bid_depth,total_ask_depth,market_bid_size,market_ask_size,ltp,volume,volume_by_product,datetime
262491,ETH_JPY,RUNNING,2022-02-23T20:30:36.02,37449023.0,303036.0,303295.0,3.675,0.2,4055.0486854,2543.3014029,0.0,0.0,303036.0,13800.5901217,13800.5901217,2022-02-23 20:30:36.020000+00:00
262492,ETH_JPY,RUNNING,2022-02-23T20:30:36.02,37449023.0,303036.0,303295.0,3.675,0.2,4055.0486854,2543.3014029,0.0,0.0,303036.0,13800.5901217,13800.5901217,2022-02-23 20:30:36.020000+00:00
262493,ETH_JPY,RUNNING,2022-02-23T20:30:36.02,37449023.0,303036.0,303295.0,3.675,0.2,4055.0486854,2543.3014029,0.0,0.0,303036.0,13800.5901217,13800.5901217,2022-02-23 20:30:36.020000+00:00
262494,ETH_JPY,RUNNING,2022-02-23T20:30:37.57,37449024.0,303020.0,303295.0,0.23,0.2,4051.3736854,2543.3014029,0.0,0.0,303036.0,13800.5901217,13800.5901217,2022-02-23 20:30:37.570000+00:00
262495,ETH_JPY,RUNNING,2022-02-23T20:30:38.71,37449048.0,303020.0,303295.0,0.23,0.2,4057.9356234,2567.4631506,0.0,0.0,303036.0,13800.5901217,13800.5901217,2022-02-23 20:30:38.710000+00:00
262496,ETH_JPY,RUNNING,2022-02-23T20:30:38.993,37449052.0,303020.0,303295.0,0.23,0.2,4057.5567565,2554.776057,0.0,0.0,303036.0,13800.5901217,13800.5901217,2022-02-23 20:30:38.993000+00:00
262497,ETH_JPY,RUNNING,2022-02-23T20:30:40.013,37449072.0,303020.0,303279.0,0.23,6.685,4057.5567565,2543.586057,0.0,0.0,303036.0,13800.3801217,13800.3801217,2022-02-23 20:30:40.013000+00:00
262498,ETH_JPY,RUNNING,2022-02-23T20:30:41.1,37449088.0,303020.0,303278.0,0.23,0.031,4057.6567565,2548.915057,0.0,0.0,303036.0,13800.3801217,13800.3801217,2022-02-23 20:30:41.100000+00:00
262499,ETH_JPY,RUNNING,2022-02-23T20:30:41.617,37449100.0,303020.0,303290.0,0.23,0.1,4058.1036536,2549.584314,0.0,0.0,303036.0,13796.5801217,13796.5801217,2022-02-23 20:30:41.617000+00:00
262500,ETH_JPY,RUNNING,2022-02-23T20:30:41.617,37449100.0,303020.0,303290.0,0.23,0.1,4058.1036536,2549.584314,0.0,0.0,303036.0,13796.5801217,13796.5801217,2022-02-23 20:30:41.617000+00:00
262501,ETH_JPY,RUNNING,2022-02-23T20:30:42.103,37449107.0,303020.0,303258.0,0.23,6.685,4058.1036536,2556.565314,0.0,0.0,303036.0,13796.5701217,13796.5701217,2022-02-23 20:30:42.103000+00:00
262503,ETH_JPY,RUNNING,2022-02-23T20:30:43.43,37449127.0,303020.0,303257.0,0.78,0.293,4058.1967565,2543.652057,0.0,0.0,303036.0,13795.0701217,13795.0701217,2022-02-23 20:30:43.430000+00:00
262502,ETH_JPY,RUNNING,2022-02-23T20:30:43.43,37449127.0,303020.0,303257.0,0.78,0.293,4058.1967565,2543.652057,0.0,0.0,303036.0,13795.0701217,13795.0701217,2022-02-23 20:30:43.430000+00:00
262504,ETH_JPY,RUNNING,2022-02-23T20:30:44.263,37449140.0,303020.0,303254.0,0.78,0.2,4058.3367565,2536.977057,0.0,0.0,303036.0,13795.0701217,13795.0701217,2022-02-23 20:30:44.263000+00:00
262505,ETH_JPY,RUNNING,2022-02-23T20:30:45.47,37449158.0,303020.0,303249.0,0.78,0.01,4058.3367565,2536.256057,0.0,0.0,303254.0,13795.0801217,13795.0801217,2022-02-23 20:30:45.470000+00:00
262506,ETH_JPY,RUNNING,2022-02-23T20:30:45.943,37449166.0,303035.0,303249.0,6.685,0.01,4058.3367565,2542.951057,0.0,0.0,303254.0,13795.0801217,13795.0801217,2022-02-23 20:30:45.943000+00:00
262507,ETH_JPY,RUNNING,2022-02-23T20:30:45.943,37449166.0,303035.0,303249.0,6.685,0.01,4058.3367565,2542.951057,0.0,0.0,303254.0,13795.0801217,13795.0801217,2022-02-23 20:30:45.943000+00:00
262508,ETH_JPY,RUNNING,2022-02-23T20:30:45.943,37449166.0,303035.0,303249.0,6.685,0.01,4058.3367565,2542.951057,0.0,0.0,303254.0,13795.0801217,13795.0801217,2022-02-23 20:30:45.943000+00:00
262509,ETH_JPY,RUNNING,2022-02-23T20:30:47.81,37449197.0,303377.0,303413.0,1.3142175,0.01,4064.8360028,2526.354057,0.0,0.0,303376.0,13795.5421217,13795.5421217,2022-02-23 20:30:47.810000+00:00
262510,ETH_JPY,RUNNING,2022-02-23T20:30:48.763,37449230.0,303223.0,303413.0,0.2,0.01,4060.5538717,2533.954057,0.0,0.0,303376.0,13795.5421217,13795.5421217,2022-02-23 20:30:48.763000+00:00
262511,ETH_JPY,RUNNING,2022-02-23T20:30:48.857,37449231.0,303223.0,303413.0,0.2,0.01,4060.5238717,2527.954057,0.0,0.0,303376.0,13795.5421217,13795.5421217,2022-02-23 20:30:48.857000+00:00
262512,ETH_JPY,RUNNING,2022-02-23T20:30:49.43,37449238.0,303284.0,303525.0,1.65,0.36,4062.1738717,2521.225057,0.0,0.0,303413.0,13795.5521217,13795.5521217,2022-02-23 20:30:49.430000+00:00
262513,ETH_JPY,RUNNING,2022-02-23T20:30:50.593,37449248.0,303285.0,303525.0,0.2,0.36,4062.2234329,2518.860057,0.0,0.0,303413.0,13782.1521217,13782.1521217,2022-02-23 20:30:50.593000+00:00
262514,ETH_JPY,RUNNING,2022-02-23T20:30:51.01,37449253.0,303285.0,303525.0,0.2,0.36,4062.4160788,2524.9938894,0.0,0.0,303413.0,13782.1421217,13782.1421217,2022-02-23 20:30:51.010000+00:00
262515,ETH_JPY,RUNNING,2022-02-23T20:30:51.933,37449257.0,303285.0,303525.0,0.2,0.36,4062.4160788,2538.4238894,0.0,0.0,303413.0,13781.9421217,13781.9421217,2022-02-23 20:30:51.933000+00:00
262516,ETH_JPY,RUNNING,2022-02-23T20:30:51.933,37449257.0,303285.0,303525.0,0.2,0.36,4062.4160788,2538.4238894,0.0,0.0,303413.0,13781.9421217,13781.9421217,2022-02-23 20:30:51.933000+00:00
262517,ETH_JPY,RUNNING,2022-02-23T20:30:52.817,37449283.0,303356.0,303614.0,1.57,0.341,4061.9037565,2530.115057,0.0,0.0,303525.0,13778.9854417,13778.9854417,2022-02-23 20:30:52.817000+00:00
262518,ETH_JPY,RUNNING,2022-02-23T20:30:53.87,37449301.0,303451.0,303689.0,0.2,1.58,4055.9838825,2538.2408191,0.0,0.0,303525.0,13771.5711217,13771.5711217,2022-02-23 20:30:53.870000+00:00
262519,ETH_JPY,RUNNING,2022-02-23T20:30:54.597,37449309.0,303451.0,303689.0,0.2,1.58,4061.8737565,2530.7389834,0.0,0.0,303525.0,13771.5711217,13771.5711217,2022-02-23 20:30:54.597000+00:00
262520,ETH_JPY,RUNNING,2022-02-23T20:30:55.043,37449326.0,303451.0,303689.0,0.2,1.57,4061.9337565,2531.254057,0.0,0.0,303689.0,13771.5811217,13771.5811217,2022-02-23 20:30:55.043000+00:00
262521,ETH_JPY,RUNNING,2022-02-23T20:30:55.043,37449326.0,303451.0,303689.0,0.2,1.57,4061.9337565,2531.254057,0.0,0.0,303689.0,13771.5811217,13771.5811217,2022-02-23 20:30:55.043000+00:00
262522,ETH_JPY,RUNNING,2022-02-23T20:30:55.84,37449334.0,303451.0,303689.0,0.2,1.57,4062.1439844,2538.7330269,0.0,0.0,303689.0,13770.1483122,13770.1483122,2022-02-23 20:30:55.840000+00:00
262523,ETH_JPY,RUNNING,2022-02-23T20:30:55.84,37449334.0,303451.0,303689.0,0.2,1.57,4062.1439844,2538.7330269,0.0,0.0,303689.0,13770.1483122,13770.1483122,2022-02-23 20:30:55.840000+00:00
262524,ETH_JPY,RUNNING,2022-02-23T20:30:56.77,37449335.0,303451.0,303689.0,0.2,1.57,4062.1439844,2539.7330269,0.0,0.0,303689.0,13770.1483122,13770.1483122,2022-02-23 20:30:56.770000+00:00
262525,ETH_JPY,RUNNING,2022-02-23T20:30:56.77,37449335.0,303451.0,303689.0,0.2,1.57,4062.1439844,2539.7330269,0.0,0.0,303689.0,13770.1483122,13770.1483122,2022-02-23 20:30:56.770000+00:00
262526,ETH_JPY,RUNNING,2022-02-23T20:30:59.057,37449336.0,303451.0,303689.0,0.2,1.57,4062.1439844,2539.7330269,0.0,0.0,303689.0,13770.1483122,13770.1483122,2022-02-23 20:30:59.057000+00:00
262527,ETH_JPY,RUNNING,2022-02-23T20:30:59.363,37449337.0,303451.0,303689.0,0.2,1.57,4062.0509844,2539.7330269,0.0,0.0,303689.0,13770.1483122,13770.1483122,2022-02-23 20:30:59.363000+00:00
262528,ETH_JPY,RUNNING,2022-02-23T20:30:59.883,37449339.0,303451.0,303689.0,0.2,1.57,4062.2337565,2539.7330269,0.0,0.0,303689.0,13770.1483122,13770.1483122,2022-02-23 20:30:59.883000+00:00
262529,ETH_JPY,RUNNING,2022-02-23T20:31:00.517,37449346.0,303451.0,303689.0,0.2,1.57,4062.4649935,2539.7330305,0.0,0.0,303689.0,13770.1483122,13770.1483122,2022-02-23 20:31:00.517000+00:00
262530,ETH_JPY,RUNNING,2022-02-23T20:31:00.883,37449348.0,303451.0,303689.0,0.2,1.57,4062.2337565,2539.394057,0.0,0.0,303689.0,13769.9483122,13769.9483122,2022-02-23 20:31:00.883000+00:00
262531,ETH_JPY,RUNNING,2022-02-23T20:31:02.067,37449369.0,303451.0,303688.0,0.2,0.124,4062.8273251,2537.3720386,0.0,0.0,303689.0,13769.7383122,13769.7383122,2022-02-23 20:31:02.067000+00:00
262532,ETH_JPY,RUNNING,2022-02-23T20:31:02.227,37449372.0,303451.0,303688.0,0.2,0.124,4062.8273251,2540.4220386,0.0,0.0,303689.0,13769.7383122,13769.7383122,2022-02-23 20:31:02.227000+00:00
262533,ETH_JPY,RUNNING,2022-02-23T20:31:03.24,37449399.0,303547.0,303778.0,1.61,0.093,4063.8863251,2530.6560386,0.0,0.0,303693.0,13770.2383122,13770.2383122,2022-02-23 20:31:03.240000+00:00
262534,ETH_JPY,RUNNING,2022-02-23T20:31:03.597,37449408.0,303548.0,303778.0,0.2,0.093,4062.8748545,2531.2660386,0.0,0.0,303693.0,13770.2383122,13770.2383122,2022-02-23 20:31:03.597000+00:00
262535,ETH_JPY,RUNNING,2022-02-23T20:31:04.027,37449413.0,303548.0,303778.0,0.2,0.093,4056.6888545,2537.9510386,0.0,0.0,303693.0,13770.2383122,13770.2383122,2022-02-23 20:31:04.027000+00:00
262536,ETH_JPY,RUNNING,2022-02-23T20:31:04.893,37449423.0,303548.0,303805.0,0.2,0.7,4062.2920455,2531.6031705,0.0,0.0,303693.0,13769.2401485,13769.2401485,2022-02-23 20:31:04.893000+00:00
262537,ETH_JPY,RUNNING,2022-02-23T20:31:05.97,37449438.0,303548.0,303805.0,0.19,0.7,4059.1774608,2523.4412609,0.0,0.0,303548.0,13769.2501485,13769.2501485,2022-02-23 20:31:05.970000+00:00
262538,ETH_JPY,RUNNING,2022-02-23T20:31:06.44,37449440.0,303548.0,303805.0,0.19,0.7,4062.2274608,2523.0751474,0.0,0.0,303548.0,13769.2501485,13769.2501485,2022-02-23 20:31:06.440000+00:00
262539,ETH_JPY,RUNNING,2022-02-23T20:31:06.7,37449441.0,303548.0,303805.0,0.19,0.7,4062.2274608,2524.0751474,0.0,0.0,303548.0,13769.2501485,13769.2501485,2022-02-23 20:31:06.700000+00:00
262540,ETH_JPY,RUNNING,2022-02-23T20:31:07.303,37449453.0,303818.0,303901.0,1.1063255,1.64,4066.0937863,2506.6501474,0.0,0.0,303805.0,13769.9501485,13769.9501485,2022-02-23 20:31:07.303000+00:00
262541,ETH_JPY,RUNNING,2022-02-23T20:31:08.313,37449480.0,303614.0,303784.0,1.6,0.4368,4060.7788359,2537.3305327,0.0,0.0,303805.0,13769.9501485,13769.9501485,2022-02-23 20:31:08.313000+00:00
262542,ETH_JPY,RUNNING,2022-02-23T20:31:09.203,37449483.0,303614.0,303946.0,1.6,0.062,4060.8788359,2536.731057,0.0,0.0,303784.0,13770.3869485,13770.3869485,2022-02-23 20:31:09.203000+00:00
262543,ETH_JPY,RUNNING,2022-02-23T20:31:09.203,37449483.0,303614.0,303946.0,1.6,0.062,4060.8788359,2536.731057,0.0,0.0,303784.0,13770.3869485,13770.3869485,2022-02-23 20:31:09.203000+00:00
262544,ETH_JPY,RUNNING,2022-02-23T20:31:10.287,37449486.0,303615.0,303689.0,0.19,2.0,4061.0688359,2538.8576005,0.0,0.0,303784.0,13770.3869485,13770.3869485,2022-02-23 20:31:10.287000+00:00
262545,ETH_JPY,RUNNING,2022-02-23T20:31:10.98,37449495.0,303680.0,303946.0,1.59,0.062,4062.6588359,2536.731057,0.0,0.0,303689.0,13772.3869485,13772.3869485,2022-02-23 20:31:10.980000+00:00
262546,ETH_JPY,RUNNING,2022-02-23T20:31:10.997,37449496.0,303680.0,303946.0,1.59,0.062,4062.4688359,2536.731057,0.0,0.0,303689.0,13772.3869485,13772.3869485,2022-02-23 20:31:10.997000+00:00
262547,ETH_JPY,RUNNING,2022-02-23T20:31:12.377,37449502.0,303680.0,303946.0,1.59,0.062,4062.4688359,2531.5400854,0.0,0.0,303689.0,13770.8664486,13770.8664486,2022-02-23 20:31:12.377000+00:00
262548,ETH_JPY,RUNNING,2022-02-23T20:31:12.377,37449502.0,303680.0,303946.0,1.59,0.062,4062.4688359,2531.5400854,0.0,0.0,303689.0,13770.8664486,13770.8664486,2022-02-23 20:31:12.377000+00:00
262549,ETH_JPY,RUNNING,2022-02-23T20:31:13.623,37449521.0,303743.0,303970.0,1.59,0.2,4062.9323053,2529.3469339,0.0,0.0,303689.0,13770.8664486,13770.8664486,2022-02-23 20:31:13.623000+00:00
262550,ETH_JPY,RUNNING,2022-02-23T20:31:14.353,37449541.0,303744.0,304032.0,0.19,3.05,4063.1603053,2531.445057,0.0,0.0,303689.0,13770.8664486,13770.8664486,2022-02-23 20:31:14.353000+00:00
262551,ETH_JPY,RUNNING,2022-02-23T20:31:14.353,37449541.0,303744.0,304032.0,0.19,3.05,4063.1603053,2531.445057,0.0,0.0,303689.0,13770.8664486,13770.8664486,2022-02-23 20:31:14.353000+00:00
262553,ETH_JPY,RUNNING,2022-02-23T20:31:15.57,37449557.0,303744.0,304079.0,0.19,0.062,4062.0203053,2531.741057,0.0,0.0,303689.0,13770.8664486,13770.8664486,2022-02-23 20:31:15.570000+00:00
262552,ETH_JPY,RUNNING,2022-02-23T20:31:15.57,37449557.0,303744.0,304079.0,0.19,0.062,4062.0203053,2531.741057,0.0,0.0,303689.0,13770.8664486,13770.8664486,2022-02-23 20:31:15.570000+00:00
262554,ETH_JPY,RUNNING,2022-02-23T20:31:16.787,37449591.0,303744.0,304079.0,0.18,0.403,4055.3170471,2538.2076921,0.0,0.0,303744.0,13770.6764486,13770.6764486,2022-02-23 20:31:16.787000+00:00
262555,ETH_JPY,RUNNING,2022-02-23T20:31:17.5,37449633.0,303842.0,304181.0,1.05,1.65,4054.0723053,2526.344057,0.0,0.0,304080.0,13771.1794486,13771.1794486,2022-02-23 20:31:17.500000+00:00
262556,ETH_JPY,RUNNING,2022-02-23T20:31:17.683,37449636.0,303813.0,304181.0,1.61,1.65,4052.9423053,2526.344057,0.0,0.0,304080.0,13771.1794486,13771.1794486,2022-02-23 20:31:17.683000+00:00
262557,ETH_JPY,RUNNING,2022-02-23T20:31:18.697,37449652.0,303814.0,304120.0,0.18,1.65,4060.4583053,2535.821057,0.0,0.0,304080.0,13771.1794486,13771.1794486,2022-02-23 20:31:18.697000+00:00
262558,ETH_JPY,RUNNING,2022-02-23T20:31:19.097,37449655.0,303814.0,304057.0,0.18,1.63,4060.5721606,2549.451057,0.0,0.0,304080.0,13771.1794486,13771.1794486,2022-02-23 20:31:19.097000+00:00
262559,ETH_JPY,RUNNING,2022-02-23T20:31:19.31,37449661.0,303814.0,304057.0,0.18,1.63,4057.3911606,2550.611057,0.0,0.0,304080.0,13771.1794486,13771.1794486,2022-02-23 20:31:19.310000+00:00
262560,ETH_JPY,RUNNING,2022-02-23T20:31:19.697,37449676.0,303733.0,303995.0,6.465,1.59,4056.241209,2550.866057,0.0,0.0,303733.0,13773.1794486,13773.1794486,2022-02-23 20:31:19.697000+00:00
262561,ETH_JPY,RUNNING,2022-02-23T20:31:21.283,37449713.0,303700.0,303990.0,0.5,12.0,4050.1233053,2551.066057,0.0,0.0,303733.0,13773.1794486,13773.1794486,2022-02-23 20:31:21.283000+00:00
262562,ETH_JPY,RUNNING,2022-02-23T20:31:21.723,37449723.0,303744.0,303989.0,1.57,0.2,4046.8633053,2533.8189227,0.0,0.0,303733.0,13773.1794486,13773.1794486,2022-02-23 20:31:21.723000+00:00
262563,ETH_JPY,RUNNING,2022-02-23T20:31:22.257,37449737.0,303744.0,303994.0,1.57,0.2,4059.5034089,2539.0379227,0.0,0.0,303733.0,13773.1694486,13773.1694486,2022-02-23 20:31:22.257000+00:00
262564,ETH_JPY,RUNNING,2022-02-23T20:31:23.133,37449752.0,303744.0,304056.0,1.57,0.2,4060.0353053,2537.0359662,0.0,0.0,303733.0,13773.1694486,13773.1694486,2022-02-23 20:31:23.133000+00:00
262565,ETH_JPY,RUNNING,2022-02-23T20:31:23.133,37449752.0,303744.0,304056.0,1.57,0.2,4060.0353053,2537.0359662,0.0,0.0,303733.0,13773.1694486,13773.1694486,2022-02-23 20:31:23.133000+00:00
262566,ETH_JPY,RUNNING,2022-02-23T20:31:23.743,37449759.0,303809.0,304056.0,1.61,0.2,4062.7754314,2538.3069662,0.0,0.0,303733.0,13773.1694486,13773.1694486,2022-02-23 20:31:23.743000+00:00
262568,ETH_JPY,RUNNING,2022-02-23T20:31:25.29,37449769.0,303809.0,304056.0,1.61,0.2,4062.0553053,2537.535057,0.0,0.0,303733.0,13772.643623,13772.643623,2022-02-23 20:31:25.290000+00:00
262567,ETH_JPY,RUNNING,2022-02-23T20:31:25.29,37449769.0,303809.0,304056.0,1.61,0.2,4062.0553053,2537.535057,0.0,0.0,303733.0,13772.643623,13772.643623,2022-02-23 20:31:25.290000+00:00
262569,ETH_JPY,RUNNING,2022-02-23T20:31:26.053,37449783.0,303809.0,304056.0,1.61,0.2,4062.183979,2549.782659,0.0,0.0,303733.0,13772.1694486,13772.1694486,2022-02-23 20:31:26.053000+00:00
262570,ETH_JPY,RUNNING,2022-02-23T20:31:27.173,37449810.0,303744.0,303988.0,1.57,1.59,4053.3363053,2550.839057,0.0,0.0,303733.0,13772.1694486,13772.1694486,2022-02-23 20:31:27.173000+00:00
262571,ETH_JPY,RUNNING,2022-02-23T20:31:27.72,37449829.0,303754.0,303987.0,0.2,0.39,4053.8391751,2551.777057,0.0,0.0,303987.0,13772.1794486,13772.1794486,2022-02-23 20:31:27.720000+00:00
262572,ETH_JPY,RUNNING,2022-02-23T20:31:28.47,37449850.0,303754.0,303978.0,0.2,0.2,4058.9713053,2541.037057,0.0,0.0,303987.0,13772.1794486,13772.1794486,2022-02-23 20:31:28.470000+00:00
262573,ETH_JPY,RUNNING,2022-02-23T20:31:28.703,37449852.0,303754.0,303978.0,0.2,0.2,4058.9713053,2541.037057,0.0,0.0,303987.0,13772.1794486,13772.1794486,2022-02-23 20:31:28.703000+00:00
262574,ETH_JPY,RUNNING,2022-02-23T20:31:28.923,37449854.0,303754.0,303978.0,0.2,0.2,4058.9713053,2553.027057,0.0,0.0,303987.0,13772.1794486,13772.1794486,2022-02-23 20:31:28.923000+00:00
262576,ETH_JPY,RUNNING,2022-02-23T20:31:30.263,37449874.0,303754.0,303977.0,0.2,12.0,4057.5721303,2556.0383305,0.0,0.0,303987.0,13771.9794486,13771.9794486,2022-02-23 20:31:30.263000+00:00
262575,ETH_JPY,RUNNING,2022-02-23T20:31:30.263,37449874.0,303754.0,303977.0,0.2,12.0,4057.5721303,2556.0383305,0.0,0.0,303987.0,13771.9794486,13771.9794486,2022-02-23 20:31:30.263000+00:00
262577,ETH_JPY,RUNNING,2022-02-23T20:31:31.62,37449901.0,303754.0,303978.0,0.2,0.2,4057.3677425,2544.3215743,0.0,0.0,303987.0,13771.9794486,13771.9794486,2022-02-23 20:31:31.620000+00:00
262578,ETH_JPY,RUNNING,2022-02-23T20:31:31.76,37449905.0,303754.0,303978.0,0.2,0.2,4057.3677425,2556.5215743,0.0,0.0,303987.0,13771.9794486,13771.9794486,2022-02-23 20:31:31.760000+00:00
262579,ETH_JPY,RUNNING,2022-02-23T20:31:32.61,37449921.0,303754.0,303978.0,0.2,0.2,4057.2537425,2545.2823008,0.0,0.0,303987.0,13771.9794486,13771.9794486,2022-02-23 20:31:32.610000+00:00
262580,ETH_JPY,RUNNING,2022-02-23T20:31:33.55,37449939.0,303758.0,303978.0,1.61,0.2,4059.8403053,2544.691057,0.0,0.0,303987.0,13771.8689486,13771.8689486,2022-02-23 20:31:33.550000+00:00
262581,ETH_JPY,RUNNING,2022-02-23T20:31:34.15,37449943.0,303759.0,303978.0,0.01,0.2,4059.8303053,2543.691057,0.0,0.0,303987.0,13771.8689486,13771.8689486,2022-02-23 20:31:34.150000+00:00
262582,ETH_JPY,RUNNING,2022-02-23T20:31:34.363,37449945.0,303759.0,303978.0,0.01,0.2,4058.5903053,2543.681057,0.0,0.0,303987.0,13771.4689486,13771.4689486,2022-02-23 20:31:34.363000+00:00
262583,ETH_JPY,RUNNING,2022-02-23T20:31:35.06,37449950.0,303759.0,303978.0,0.01,0.2,4055.9103053,2555.681057,0.0,0.0,303987.0,13771.4689486,13771.4689486,2022-02-23 20:31:35.060000+00:00
262584,ETH_JPY,RUNNING,2022-02-23T20:31:35.777,37449971.0,303754.0,303914.0,0.2,1.6,4056.4373053,2543.600057,0.0,0.0,303987.0,13771.4689486,13771.4689486,2022-02-23 20:31:35.777000+00:00
262585,ETH_JPY,RUNNING,2022-02-23T20:31:36.347,37449984.0,303698.0,303914.0,0.01,1.6,4047.9723053,2555.420057,0.0,0.0,303754.0,13771.6689486,13771.6689486,2022-02-23 20:31:36.347000+00:00
262586,ETH_JPY,RUNNING,2022-02-23T20:31:37.297,37450019.0,303555.0,303849.0,1.64,0.2,4047.4638387,2538.659057,0.0,0.0,303697.0,13771.8789486,13771.8789486,2022-02-23 20:31:37.297000+00:00
262587,ETH_JPY,RUNNING,2022-02-23T20:31:37.717,37450032.0,303555.0,303849.0,1.64,0.2,4049.0250643,2544.690057,0.0,0.0,303697.0,13771.8789486,13771.8789486,2022-02-23 20:31:37.717000+00:00
262588,ETH_JPY,RUNNING,2022-02-23T20:31:38.313,37450053.0,303631.0,303849.0,1.63,0.2,4057.6753053,2558.814057,0.0,0.0,303609.0,13772.4789486,13772.4789486,2022-02-23 20:31:38.313000+00:00
262589,ETH_JPY,RUNNING,2022-02-23T20:31:38.423,37450059.0,303631.0,303849.0,1.63,0.2,4057.8153053,2536.244057,0.0,0.0,303609.0,13772.4789486,13772.4789486,2022-02-23 20:31:38.423000+00:00
262590,ETH_JPY,RUNNING,2022-02-23T20:31:39.203,37450077.0,303642.0,303913.0,1.15,0.2,4059.7093053,2548.502057,0.0,0.0,303642.0,13772.4889486,13772.4889486,2022-02-23 20:31:39.203000+00:00
262591,ETH_JPY,RUNNING,2022-02-23T20:31:40.4,37450092.0,303642.0,303914.0,1.15,1.3,4059.8093053,2542.687057,0.0,0.0,303914.0,13772.9889486,13772.9889486,2022-02-23 20:31:40.400000+00:00
262592,ETH_JPY,RUNNING,2022-02-23T20:31:40.4,37450092.0,303642.0,303914.0,1.15,1.3,4059.8093053,2542.687057,0.0,0.0,303914.0,13772.9889486,13772.9889486,2022-02-23 20:31:40.400000+00:00
262593,ETH_JPY,RUNNING,2022-02-23T20:31:41.43,37450101.0,303642.0,303913.0,1.15,0.2,4060.0405424,2542.877057,0.0,0.0,303914.0,13772.9889486,13772.9889486,2022-02-23 20:31:41.430000+00:00
262594,ETH_JPY,RUNNING,2022-02-23T20:31:41.43,37450101.0,303642.0,303913.0,1.15,0.2,4060.0405424,2542.877057,0.0,0.0,303914.0,13772.9889486,13772.9889486,2022-02-23 20:31:41.430000+00:00
262595,ETH_JPY,RUNNING,2022-02-23T20:31:42.067,37450109.0,303642.0,303913.0,1.15,0.2,4059.974485,2542.0842391,0.0,0.0,303914.0,13772.9889486,13772.9889486,2022-02-23 20:31:42.067000+00:00
262596,ETH_JPY,RUNNING,2022-02-23T20:31:43.337,37450129.0,303642.0,303913.0,1.15,0.2,4060.0570564,2555.0842391,0.0,0.0,303914.0,13772.9889486,13772.9889486,2022-02-23 20:31:43.337000+00:00
262597,ETH_JPY,RUNNING,2022-02-23T20:31:43.783,37450134.0,303642.0,303913.0,1.15,0.2,4060.0570564,2548.3992391,0.0,0.0,303914.0,13772.9789486,13772.9789486,2022-02-23 20:31:43.783000+00:00
262598,ETH_JPY,RUNNING,2022-02-23T20:31:43.783,37450134.0,303642.0,303913.0,1.15,0.2,4060.0570564,2548.3992391,0.0,0.0,303914.0,13772.9789486,13772.9789486,2022-02-23 20:31:43.783000+00:00
262599,ETH_JPY,RUNNING,2022-02-23T20:31:44.667,37450150.0,303684.0,303913.0,6.685,0.2,4059.8193053,2536.954057,0.0,0.0,303914.0,13772.9789486,13772.9789486,2022-02-23 20:31:44.667000+00:00
262601,ETH_JPY,RUNNING,2022-02-23T20:31:46.093,37450179.0,303599.0,303833.0,0.57,1.57,4049.6513053,2557.488057,0.0,0.0,303914.0,13771.4289486,13771.4289486,2022-02-23 20:31:46.093000+00:00
262600,ETH_JPY,RUNNING,2022-02-23T20:31:46.093,37450179.0,303599.0,303833.0,0.57,1.57,4049.6513053,2557.488057,0.0,0.0,303914.0,13771.4289486,13771.4289486,2022-02-23 20:31:46.093000+00:00
262602,ETH_JPY,RUNNING,2022-02-23T20:31:47.047,37450200.0,303599.0,303832.0,0.57,0.2,4049.2863053,2557.333057,0.0,0.0,303914.0,13771.2289486,13771.2289486,2022-02-23 20:31:47.047000+00:00
262603,ETH_JPY,RUNNING,2022-02-23T20:31:47.623,37450207.0,303599.0,303832.0,0.57,0.2,4049.2863053,2557.209057,0.0,0.0,303914.0,13771.2289486,13771.2289486,2022-02-23 20:31:47.623000+00:00
262604,ETH_JPY,RUNNING,2022-02-23T20:31:48.607,37450222.0,303590.0,303762.0,0.2,1.56,4054.3613053,2559.079057,0.0,0.0,303914.0,13771.2289486,13771.2289486,2022-02-23 20:31:48.607000+00:00
262605,ETH_JPY,RUNNING,2022-02-23T20:31:48.74,37450228.0,303590.0,303762.0,0.2,1.56,4056.1513053,2545.449057,0.0,0.0,303914.0,13771.2289486,13771.2289486,2022-02-23 20:31:48.740000+00:00
262606,ETH_JPY,RUNNING,2022-02-23T20:31:48.847,37450229.0,303590.0,303762.0,0.2,1.56,4056.1513053,2557.449057,0.0,0.0,303914.0,13771.2289486,13771.2289486,2022-02-23 20:31:48.847000+00:00
262607,ETH_JPY,RUNNING,2022-02-23T20:31:49.46,37450260.0,303555.0,303761.0,1.05,0.2,4057.4943053,2555.879057,0.0,0.0,303610.0,13771.4189486,13771.4189486,2022-02-23 20:31:49.460000+00:00
262608,ETH_JPY,RUNNING,2022-02-23T20:31:50.873,37450287.0,303555.0,303832.0,1.05,0.2,4057.2463053,2555.641057,0.0,0.0,303610.0,13771.4189486,13771.4189486,2022-02-23 20:31:50.873000+00:00
262609,ETH_JPY,RUNNING,2022-02-23T20:31:51.727,37450301.0,303555.0,303832.0,1.05,0.2,4057.2253053,2555.9971342,0.0,0.0,303610.0,13771.4189486,13771.4189486,2022-02-23 20:31:51.727000+00:00
